"","DOI","Title","Authors","Author_Affiliations","Correspondence_Author","Correspondence_Author_Email","Publication_Date","Keywords","Abstract","Full_Text"
"1","10.1093/dnares/6.1.1","Expressed Sequence Tags from Immature Female Sexual Organ of a Liverwort, Marchantia polymorpha","Jun-ichi Nagai,Katsuyuki T. Yamato,Megumi Sakaida,Hiroshi Yoda,Hideya Fukuzawa,Kanji Ohyama","NO","NO","NO","01 February 1999","Marchantia polymorpha, immature female sexual organ, EST, classification, redundancy"," A total of 970 expressed sequence tag (EST) clones were generated from immature female sexual organ of a liverwort, Marchantia polymorpha. The 376 ESTs resulted in 123 redundant groups, thus the total number of unique sequences in the EST set was 717. Database search by BLAST algorithm showed that 302 of the unique sequences shared significant similarities to known nucleotide or amino acid sequences. Six unique sequences showed significant similarities to genes that are involved in flower development and sexual reproduction, such as cynarase, fimbriata -associated protein and S-receptor kinase genes. The remaining unique 415 sequences have no significant similarity with any database-registered genes or proteins. The redundant 123 ESTs implied the presence of gene families and abundant transcripts of unknown identity. Analyses of the coding sequences of 61 unique sequences, which contained no ambiguous bases in the predicted coding regions, highly homologous to known sequences at the amino acid level with a similarity score greater than 400, and with stop codons at similar positions as their possible orthologues, indicated the presence of biased codon usage and higher GC content within the coding sequences (50.4%) than that within 3′ flanking sequences (41.9%). "," A total of 970 expressed sequence tag (EST) clones were generated from immature female sexual organ of a liverwort, Marchantia polymorpha. The 376 ESTs resulted in 123 redundant groups, thus the total number of unique sequences in the EST set was 717. Database search by BLAST algorithm showed that 302 of the unique sequences shared significant similarities to known nucleotide or amino acid sequences. Six unique sequences showed significant similarities to genes that are involved in flower development and sexual reproduction, such as cynarase, fimbriata -associated protein and S-receptor kinase genes. The remaining unique 415 sequences have no significant similarity with any database-registered genes or proteins. The redundant 123 ESTs implied the presence of gene families and abundant transcripts of unknown identity. Analyses of the coding sequences of 61 unique sequences, which contained no ambiguous bases in the predicted coding regions, highly homologous to known sequences at the amino acid level with a similarity score greater than 400, and with stop codons at similar positions as their possible orthologues, indicated the presence of biased codon usage and higher GC content within the coding sequences (50.4%) than that within 3′ flanking sequences (41.9%). "
"2","10.1093/dnares/6.1.13","A Novel Subtilisin-like Protease Gene from Arabidopsis thaliana is Expressed at Sites of Lateral Root Emergence","Leon W. Neuteboom,Luz M. Veth-Tello,Olton R. Clijdesdale,Paul J. J. Hooykaas,Bert J. van der Zaal","NO","NO","NO","01 February 1999","Arabidopsis thaliana, auxin, lateral root, subtilisin-like protease"," Differential screening of a cDNA library for mRNA species that specifically accumulate during auxin-induced lateral root formation in Arabidopsis thaliana led to the isolation of the AIR3 cDNA clone. The corresponding single copy gene consists of 10 exons which encode a protein that possesses all the characteristics of subtilisin-like proteases. The promoter of the AIR3 gene was fused to the gusA (β-glucuronidase) reporter gene and introduced into Arabidopsis . Expression was almost completely restricted to the outer layers of the parental root at sites of lateral root emergence and could be observed even before protrusion of the newly formed root tip. In the presence of external auxin, GUS activity was visible throughout the parts of the root that are competent for lateral root formation. By digesting structural proteins in the extracellular matrix of cells located above sites of lateral root formation, AIR3 might weaken cell-to-cell connections and thus facilitate lateral root emergence. "," Differential screening of a cDNA library for mRNA species that specifically accumulate during auxin-induced lateral root formation in Arabidopsis thaliana led to the isolation of the AIR3 cDNA clone. The corresponding single copy gene consists of 10 exons which encode a protein that possesses all the characteristics of subtilisin-like proteases. The promoter of the AIR3 gene was fused to the gusA (β-glucuronidase) reporter gene and introduced into Arabidopsis . Expression was almost completely restricted to the outer layers of the parental root at sites of lateral root emergence and could be observed even before protrusion of the newly formed root tip. In the presence of external auxin, GUS activity was visible throughout the parts of the root that are competent for lateral root formation. By digesting structural proteins in the extracellular matrix of cells located above sites of lateral root formation, AIR3 might weaken cell-to-cell connections and thus facilitate lateral root emergence. "
"3","10.1093/dnares/6.1.21","Structural Organization of the Human Elk1 Gene and its Processed Pseudogene Elk2","Toshihiro Yamauchi,Makiko Toko,Minoru Suga,Toyomasa Hatakeyama,Masaharu Isobe","NO","NO","NO","01 February 1999","Elk1, Elk2, transcription factor, immunoglobulin gene"," In the ets gene family of transcription factors, ELK1 belongs to the subfamily of Ternary Complex Factors (TCFs) which bind to the Serum Response Element (SRE) in conjunction with a dimer of Serum Response Factors (SRFs). The primary structure of the human Elk1 gene was determined by genomic cloning. The gene structure of Elk1 spans 15.2 kb and consists of seven exons and six introns. The coding sequence resides on exons 3, 4, 5, 6 and 7. Sequencing of cDNA clones isolated from human hippocampus library revealed that the second exon was often skipped by an alternative splicing event. All introns commenced with nucleotides GT at the 5′ boundary and ended with nucleotides AG at the 3′ boundary, in agreement with the proposed consensus sequence for intron spliced donor and acceptance sites. Sequence inspection of the 5′-flanking region revealed the absence of a ‘TATA’ box and the presence of putative cis -acting regulatory elements such as Sp1, GATA-1, CCAAT, and c-Myb. Moreover, the sequence analysis of Elk2 locus on 14q32.3 confirmed that Elk2 gene corresponds to a processed pseudogene of Elk1 which has been reported between alpha 1 gene ( IGHA1 ) and pseudo gamma gene ( IGHGP ) of immunoglobulin heavy chain. Furthermore, the results of Southern analysis using DNAs from human-mouse hybrid cell lines carrying a part of 14q32 region revealed that there is another locus hybridizing to Elk1 cDNA on 14q32.2 → qter region in addition to Elk2 locus between IGHA1 and IGHGP loci. "," In the ets gene family of transcription factors, ELK1 belongs to the subfamily of Ternary Complex Factors (TCFs) which bind to the Serum Response Element (SRE) in conjunction with a dimer of Serum Response Factors (SRFs). The primary structure of the human Elk1 gene was determined by genomic cloning. The gene structure of Elk1 spans 15.2 kb and consists of seven exons and six introns. The coding sequence resides on exons 3, 4, 5, 6 and 7. Sequencing of cDNA clones isolated from human hippocampus library revealed that the second exon was often skipped by an alternative splicing event. All introns commenced with nucleotides GT at the 5′ boundary and ended with nucleotides AG at the 3′ boundary, in agreement with the proposed consensus sequence for intron spliced donor and acceptance sites. Sequence inspection of the 5′-flanking region revealed the absence of a ‘TATA’ box and the presence of putative cis -acting regulatory elements such as Sp1, GATA-1, CCAAT, and c-Myb. Moreover, the sequence analysis of Elk2 locus on 14q32.3 confirmed that Elk2 gene corresponds to a processed pseudogene of Elk1 which has been reported between alpha 1 gene ( IGHA1 ) and pseudo gamma gene ( IGHGP ) of immunoglobulin heavy chain. Furthermore, the results of Southern analysis using DNAs from human-mouse hybrid cell lines carrying a part of 14q32 region revealed that there is another locus hybridizing to Elk1 cDNA on 14q32.2 → qter region in addition to Elk2 locus between IGHA1 and IGHGP loci. "
"4","10.1093/dnares/6.1.29","Isolation and Mapping of a Putative b Subunit of Human ATP Synthase (ATP-BL) from Human Leukocytes","Jun Sugimoto,Toyomasa Hatakeyama,Masaharu Isobe","NO","NO","NO","01 February 1999","Coiled-coil, chromosome 16, ATP synthase"," From a human-leukocyte cDNA library , we cloned cDNA encoding a novel protein, which has a significant homology with the b subunit of ATP synthase (proton-transporting ATPase, F 1 F 0 -ATPase; EC3.6.1.34) derived from Anabaena sp. strain PCC 7120. The cDNA has an open reading frame of 1314 nucleotides corresponding to 438 amino acids. The coding sequence was 37.9% identical over 57 amino acid with b subunit of ATP synthase. The 34-amino-acid region of the predicted peptide sequence displays a coiled-coil motif that could form a complex with some other protein(s). We designated this novel gene as ATP-BL because of its homology to the b subunit of ATP synthase. The ATP-BL locus was mapped by fluorescence in situ hybridization (FISH) and radiation hybrid mapping to the q24 region of chromosome 16. "," From a human-leukocyte cDNA library , we cloned cDNA encoding a novel protein, which has a significant homology with the b subunit of ATP synthase (proton-transporting ATPase, F 1 F 0 -ATPase; EC3.6.1.34) derived from Anabaena sp. strain PCC 7120. The cDNA has an open reading frame of 1314 nucleotides corresponding to 438 amino acids. The coding sequence was 37.9% identical over 57 amino acid with b subunit of ATP synthase. The 34-amino-acid region of the predicted peptide sequence displays a coiled-coil motif that could form a complex with some other protein(s). We designated this novel gene as ATP-BL because of its homology to the b subunit of ATP synthase. The ATP-BL locus was mapped by fluorescence in situ hybridization (FISH) and radiation hybrid mapping to the q24 region of chromosome 16. "
"5","10.1093/dnares/6.1.37","Characterization of a 1200-kb Genomic Segment of Chromosome 3p22-p21.3","Yataro Daigo,Minoru Isomura,Tadashi Nishiwaki,Mayumi Tamari,Shinji Ishikawa,Mikio Kai,Yasushi Murata,Kumiko Takeuchi,Yuka Yamane,Rie Hayashi,Maiko Minami,Masayuki A. Fujino,Yoshiaki Hojo,Ikuo Uchiyama,Toshihisa Takagi,Yusuke Nakamura","NO","NO","NO","01 February 1999","large-scale DNA sequencing, tumor suppressor genes, homozygously deleted region, physical and transcriptional maps, human chromosome 3p22-p21.3","We previously determined the nucleotide sequence and characterized the 685-kb proximal half of CEPH YAC936c1, which corresponds to a portion of human chromosome 3p21.3. In the study reported here, we characterized the remaining 515-kb of this YAC clone corresponding to the telomeric half of its human insert. The newly sequenced region contained a total of ten genes including six reported previously: phospholipase C delta 1 (PLCD1), human activin receptor type IIB (hActR-IIB), organic cation transporter-like 1 (OCTL1), organic cation transporter-like 2 (OCTL2), oxidative stress response 1 (OSR1), and human xylulokinase-like protein (XYLB). The remaining four genes present in the telomeric region included two known genes, MyD88 and ACAA, and two novel genes. One (designated ENGL) of the novel sequences was found to encode an amino-acid sequence homologous to the family of DNA/RNA endonucleases, especially endonuclease G. The other gene F56 revealed no significant homology to any known genes. These results disclosed complete physical and transcriptional maps of the 1200-kb region of 3p present in YAC 936c1.","We previously determined the nucleotide sequence and characterized the 685-kb proximal half of CEPH YAC936c1, which corresponds to a portion of human chromosome 3p21.3. In the study reported here, we characterized the remaining 515-kb of this YAC clone corresponding to the telomeric half of its human insert. The newly sequenced region contained a total of ten genes including six reported previously: phospholipase C delta 1 (PLCD1), human activin receptor type IIB (hActR-IIB), organic cation transporter-like 1 (OCTL1), organic cation transporter-like 2 (OCTL2), oxidative stress response 1 (OSR1), and human xylulokinase-like protein (XYLB). The remaining four genes present in the telomeric region included two known genes, MyD88 and ACAA, and two novel genes. One (designated ENGL) of the novel sequences was found to encode an amino-acid sequence homologous to the family of DNA/RNA endonucleases, especially endonuclease G. The other gene F56 revealed no significant homology to any known genes. These results disclosed complete physical and transcriptional maps of the 1200-kb region of 3p present in YAC 936c1."
"6","10.1093/dnares/6.1.45","Nucleus-encoded Precursors to Thylakoid Lumen Proteins of Euglena gracilis Possess Tripartite Presequences","Rostislav Vacula,Jürgen M. Steiner,Juraj Krajcovic,Libor Ebringer,Wolfgang Löffelhardt","NO","NO","NO","01 February 1999","Euglena gracilis, petJ, protein import, psbO, thylakoid lumen, tripartite presequences"," The complete presequences of the nucleus-encoded precursors to two proteins, cytochrome c6 and the 30-kDa protein of the oxygen-evolving complex, that reside in the thylakoid lumen of the chloroplasts of Euglena gracilis are presented. Sorting of these proteins involves translocation across four membranes, the three-membraned chloroplast envelope and the thylakoid membrane. The tripartite presequences show the structure: signal sequence — transit sequence — signal sequence. Three hydrophobic domains become apparent: two of them correspond to signal sequences for translocation across the endoplasmic reticulum (ER) membrane and the thylakoid membrane, respectively, whereas the third constitutes the stop-transfer signal contained in the long stroma-targeting part of the tripartite presequence. "," The complete presequences of the nucleus-encoded precursors to two proteins, cytochrome c6 and the 30-kDa protein of the oxygen-evolving complex, that reside in the thylakoid lumen of the chloroplasts of Euglena gracilis are presented. Sorting of these proteins involves translocation across four membranes, the three-membraned chloroplast envelope and the thylakoid membrane. The tripartite presequences show the structure: signal sequence — transit sequence — signal sequence. Three hydrophobic domains become apparent: two of them correspond to signal sequences for translocation across the endoplasmic reticulum (ER) membrane and the thylakoid membrane, respectively, whereas the third constitutes the stop-transfer signal contained in the long stroma-targeting part of the tripartite presequence. "
"7","10.1093/dnares/6.1.51","Characterization of a Single-Copy Arabidopsis Gene Encoding a Protein Showing Limited Similarity to the N -terminus of the Mammalian Clathrin-Assembly Protein AP180","Rajeev Gupta,John C. Gray","NO","NO","NO","01 February 1999","Arabidopsis thaliana, clathrin, clathrin assembly protein AP180, high mobility group protein HMG-I/Y, Mycoplasma pulmonis variable surface antigen "," The Arabidopsis 194 gene encoding a protein containing sequence similarity to an N -terminal region of the clathrin-assembly protein AP180 has been identified in a 4.9-kb region of genomic DNA upstream of the gene encoding the high mobility group protein HMG-I/Y. The gene consists of 12 exons and 11 introns, identified by comparison with partial cDNAs and using the NetPlantGene programme, and encodes a protein of 584 amino acid residues. The C -terminal region of the protein contains 8 tandem repeats of a 17-amino-acid-residue sequence. Southern blot analysis of genomic DNA from Columbia and Landsberg ecotypes of Arabidopsis indicates the presence of a single copy of the 194 gene. The 194 gene is expressed in all organs of Arabidopsis including roots, stems, leaves, flowers, and developing siliques, as determined by northern blot analysis. "," The Arabidopsis 194 gene encoding a protein containing sequence similarity to an N -terminal region of the clathrin-assembly protein AP180 has been identified in a 4.9-kb region of genomic DNA upstream of the gene encoding the high mobility group protein HMG-I/Y. The gene consists of 12 exons and 11 introns, identified by comparison with partial cDNAs and using the NetPlantGene programme, and encodes a protein of 584 amino acid residues. The C -terminal region of the protein contains 8 tandem repeats of a 17-amino-acid-residue sequence. Southern blot analysis of genomic DNA from Columbia and Landsberg ecotypes of Arabidopsis indicates the presence of a single copy of the 194 gene. The 194 gene is expressed in all organs of Arabidopsis including roots, stems, leaves, flowers, and developing siliques, as determined by northern blot analysis. "
"8","10.1093/dnares/6.1.57","cDNA Cloning and Sequencing, Gene Expression, and Immunolocalization of Thrombomodulin in the Sprague-Dawley Rat","Junru Wang,Aiwei Yao,Jing-Yi Wang,Ching-Ching Sung,Louis M. Fink,James W. Hardin,Martin Hauer-Jensen","NO","NO","NO","01 February 1999","Thrombomodulin, molecular cloning, cDNA sequence, TaqMan™ PCR, immunohistochemistry, rat","Thrombomodulin (TM), in addition to its significance in the protein C anticoagulant pathway and cardiovascular diseases, has recently been shown to play important roles in normal embryonic development, several inflammatory conditions, as well as in tumor biology and in the pathogenesis of chronic radiation toxicity. We cloned and sequenced the cDNA encoding the complete TM protein from the Sprague-Dawley rat. The cDNA sequence consisted of a 78-bp 5′ non-coding region and a 1731-bp open reading frame encoding 577 amino acids. Comparison of the deduced amino acid sequences showed Sprague-Dawley rat TM to be 87% homologous with mouse and 70.3% with human TM. In addition to the previously described highly conserved region in the lectin-like domain, another region was found which possessed significant homology among the species and may be involved in regulating cell surface expression of TM. Primers and fluorogenic probe for 5′ exonuclease-based real time RT-PCR detection (TaqMan™ PCR) were constructed based on the cDNA sequence information and used to determine steady-state TM mRNA levels in lung, intestine, kidney, brain, and liver. The highest TM mRNA levels were found in lung and the lowest in liver. Immunohistochemistry confirmed that TM was mainly localized on the endothelium of blood vessels and lymphatics. The alveolar capillaries of lung showed the strongest immunoreactivity, whereas the endothelium of hepatic sinusoids and cerebral cortex were virtually negative.","Thrombomodulin (TM), in addition to its significance in the protein C anticoagulant pathway and cardiovascular diseases, has recently been shown to play important roles in normal embryonic development, several inflammatory conditions, as well as in tumor biology and in the pathogenesis of chronic radiation toxicity. We cloned and sequenced the cDNA encoding the complete TM protein from the Sprague-Dawley rat. The cDNA sequence consisted of a 78-bp 5′ non-coding region and a 1731-bp open reading frame encoding 577 amino acids. Comparison of the deduced amino acid sequences showed Sprague-Dawley rat TM to be 87% homologous with mouse and 70.3% with human TM. In addition to the previously described highly conserved region in the lectin-like domain, another region was found which possessed significant homology among the species and may be involved in regulating cell surface expression of TM. Primers and fluorogenic probe for 5′ exonuclease-based real time RT-PCR detection (TaqMan™ PCR) were constructed based on the cDNA sequence information and used to determine steady-state TM mRNA levels in lung, intestine, kidney, brain, and liver. The highest TM mRNA levels were found in lung and the lowest in liver. Immunohistochemistry confirmed that TM was mainly localized on the endothelium of blood vessels and lymphatics. The alveolar capillaries of lung showed the strongest immunoreactivity, whereas the endothelium of hepatic sinusoids and cerebral cortex were virtually negative."
"9","10.1093/dnares/6.1.63","Prediction of the Coding Sequences of Unidentified Human Genes. XIII. The Complete Sequences of 100 New cDNA Clones from Brain Which Code for Large Proteins in vitro","Takahiro Nagase,Ken-ichi Ishikawa,Mikita Suyama,Reiko Kikuno,Makoto Hirosawa,Nobuyuki Miyajima,Ayako Tanaka,Hirokazu Kotani,Nobuo Nomura,Osamu Ohara","NO","NO","NO","01 February 1999","large proteins, in vitro transcription/translation , cDNA sequencing, expression profile, chromosomal location, brain","As a part of our cDNA project for deducing the coding sequence of unidentified human genes, we newly determined the sequences of 100 cDNA clones from a set of size-fractionated human brain cDNA libraries, and predicted the coding sequences of the corresponding genes, named KIAA0919 to KIAA1018. The sequencing of these clones revealed that the average sizes of the inserts and corresponding open reading frames were 4.9 kb and 2.6 kb (882 amino acid residues), respectively. A computer search of the sequences against the public databases indicated that predicted coding sequences of 87 genes contained sequences similar to known genes, 53% of which (46 genes) were categorized as proteins relating to cell signaling/communication, cell structure/motility and nucleic acid management. The chromosomal locations of the genes were determined by using human-rodent hybrid panels unless their mapping data were already available in the public databases. The expression profiles of all the genes among 10 human tissues, 8 brain regions (amygdala, corpus callosum, cerebellum, caudate nucleus, hippocampus, substania nigra, subthalamic nucleus, and thalamus), spinal cord, fetal brain and fetal liver were also examined by reverse transcription-coupled polymerase chain reaction, products of which were quantified by enzyme-linked immunosorbent assay.","As a part of our cDNA project for deducing the coding sequence of unidentified human genes, we newly determined the sequences of 100 cDNA clones from a set of size-fractionated human brain cDNA libraries, and predicted the coding sequences of the corresponding genes, named KIAA0919 to KIAA1018. The sequencing of these clones revealed that the average sizes of the inserts and corresponding open reading frames were 4.9 kb and 2.6 kb (882 amino acid residues), respectively. A computer search of the sequences against the public databases indicated that predicted coding sequences of 87 genes contained sequences similar to known genes, 53% of which (46 genes) were categorized as proteins relating to cell signaling/communication, cell structure/motility and nucleic acid management. The chromosomal locations of the genes were determined by using human-rodent hybrid panels unless their mapping data were already available in the public databases. The expression profiles of all the genes among 10 human tissues, 8 brain regions (amygdala, corpus callosum, cerebellum, caudate nucleus, hippocampus, substania nigra, subthalamic nucleus, and thalamus), spinal cord, fetal brain and fetal liver were also examined by reverse transcription-coupled polymerase chain reaction, products of which were quantified by enzyme-linked immunosorbent assay."
"10","10.1093/dnares/6.1.71","Genes for tRNA Arg Located in the Upstream Region of the Shiga Toxin II Operon in Enterohemorrhagic Escherichia coli O157:H7","Naoko Kanjo,Hachiro Inokuchi","NO","NO","NO","01 February 1999","tRNA genes, E. coli O157:H7 , Shiga toxin II operon"," We found two genes for tRNA Arg in the region upstream of genes for Shiga-like toxin type II (SLT-II) in Escherichia coli O157:H7. The two encoded forms of tRNA Arg recognize rare codons in E. coli K12 but these rare codons occur in the toxin genes at high frequency. "," We found two genes for tRNA Arg in the region upstream of genes for Shiga-like toxin type II (SLT-II) in Escherichia coli O157:H7. The two encoded forms of tRNA Arg recognize rare codons in E. coli K12 but these rare codons occur in the toxin genes at high frequency. "
