"","DOI","Title","Authors","Author_Affiliations","Correspondence_Author","Correspondence_Author_Email","Publication_Date","Keywords","Abstract","Full_Text"
"1","10.1093/dnares/9.1.1","Distribution of Repetitive Sequences on the Leading and Lagging Strands of the Escherichia coli Genome: Comparative Study of Long Direct Repeat (LDR) Sequences","Mitsuoki Kawano,Shigehiko Kanaya,Taku Oshima,Yasushi Masuda,Takeshi Ara,Hirotada Mori","NO","NO","NO","01 February 2002","Escherichia coli K-12 (W3110) , repetitive sequence, leading and lagging strand, codon usage, LDR"," In the present study, we developed a method for detecting sequences whose similarity to a target sequence is statistically significant and we examined the distribution of these sequences in the E. coli K-12 genome. Target sequences examined are as follows: (i) short repeat: Crossover hot-spot instigator (Chi) sequence, replication termination ( Ter ) sequence, and DnaA binding sequence (DnaA box); (ii) potential stem-loop structure repeats: palindromic unit (PU), boxC sequences, and intergenic repeat unit (IRU); (iii) potential RNA coding repeats: rRNAs, PAIR, TRIP, and QUAD; and (iv) potential protein coding repeats: insertion elements (ISs) and Long Direct Repeats (LDRs). We also examined the distribution of these sequences on leading and lagging strands. We obtained another four statistically significant LDR sequences with more than 187 bp matched to LDR-A near the LDR loci, suggesting that these regions might be used as high recombination hot spots for LDR. Adaptation of individual LDRs to E. coli genome is also discussed on the basis of codon usage. "," In the present study, we developed a method for detecting sequences whose similarity to a target sequence is statistically significant and we examined the distribution of these sequences in the E. coli K-12 genome. Target sequences examined are as follows: (i) short repeat: Crossover hot-spot instigator (Chi) sequence, replication termination ( Ter ) sequence, and DnaA binding sequence (DnaA box); (ii) potential stem-loop structure repeats: palindromic unit (PU), boxC sequences, and intergenic repeat unit (IRU); (iii) potential RNA coding repeats: rRNAs, PAIR, TRIP, and QUAD; and (iv) potential protein coding repeats: insertion elements (ISs) and Long Direct Repeats (LDRs). We also examined the distribution of these sequences on leading and lagging strands. We obtained another four statistically significant LDR sequences with more than 187 bp matched to LDR-A near the LDR loci, suggesting that these regions might be used as high recombination hot spots for LDR. Adaptation of individual LDRs to E. coli genome is also discussed on the basis of codon usage. "
"2","10.1093/dnares/9.1.11","Positional Cloning of Rice Semidwarfing Gene, sd-1 : Rice “Green Revolution Gene” Encodes a Mutant Enzyme Involved in Gibberellin Synthesis","Lisa Monna,Noriyuki Kitazawa,Rika Yoshino,Junko Suzuki,Haruka Masuda,Yumiko Maehara,Masao Tanji,Mizuho Sato,Shinobu Nasu,Yuzo Minobe","NO","NO","NO","01 February 2002"," rice ( Oryza sativa L.) , positional cloning, sd-1, cleaved amplified polymorphic sequence (CAPS), single nucleotide polymorphism (SNP)"," A rice semidwarfing gene, sd-1 , known as the “green revolution gene,” was isolated by positional cloning and revealed to encode gibberellin 20-oxidase, the key enzyme in the gibberellin biosynthesis pathway. Analysis of 3477 segregants using several PCR-based marker technologies, including cleaved amplified polymorphic sequence, derived-CAPS, and single nucleotide polymorphisms revealed 1 ORF in a 6-kb candidate interval. Normal-type rice cultivars have an identical sequence in this region, consisting of 3 exons (558, 318, and 291 bp) and 2 introns (105 and 1471 bp). Dee-Geo-Woo-Gen-type sd-1 mutants have a 383-bp deletion from the genome (278-bp deletion from the expressed sequence), from the middle of exon 1 to upstream of exon 2, including a 105-bp intron, resulting in a frame-shift that produces a termination codon after the deletion site. The radiation-induced sd-1 mutant Calrose 76 has a 1-bp substitution in exon 2, causing an amino acid substitution (Leu [ C TC] to Phe [ T TC]). Expression analysis suggests the existence of at least one more locus of gibberellin 20-oxidase which may prevent severe dwarfism from developing in sd-1 mutants. "," A rice semidwarfing gene, sd-1 , known as the “green revolution gene,” was isolated by positional cloning and revealed to encode gibberellin 20-oxidase, the key enzyme in the gibberellin biosynthesis pathway. Analysis of 3477 segregants using several PCR-based marker technologies, including cleaved amplified polymorphic sequence, derived-CAPS, and single nucleotide polymorphisms revealed 1 ORF in a 6-kb candidate interval. Normal-type rice cultivars have an identical sequence in this region, consisting of 3 exons (558, 318, and 291 bp) and 2 introns (105 and 1471 bp). Dee-Geo-Woo-Gen-type sd-1 mutants have a 383-bp deletion from the genome (278-bp deletion from the expressed sequence), from the middle of exon 1 to upstream of exon 2, including a 105-bp intron, resulting in a frame-shift that produces a termination codon after the deletion site. The radiation-induced sd-1 mutant Calrose 76 has a 1-bp substitution in exon 2, causing an amino acid substitution (Leu [ C TC] to Phe [ T TC]). Expression analysis suggests the existence of at least one more locus of gibberellin 20-oxidase which may prevent severe dwarfism from developing in sd-1 mutants. "
"3","10.1093/dnares/9.1.19","Conservation of Translation Initiation Sites Based on Dinucleotide Frequency and Codon Usage in Escherichia coli K-12 (W3110): Non-random Distribution of A/T-rich Sequences Immediately Upstream of the Translation Initiation Codon","Kazuo Yamagishi,Taku Oshima,Yasushi Masuda,Takeshi Ara,Shigehiko Kanaya,Hirotada Mori","NO","NO","NO","01 February 2002","Escherichia coli K-12 (W3110) , translation initiation, codon usage, dinucleotide"," Dinucleotide frequencies are useful for characterizing consensus elements as a minimum unit of nucleotide sequence because the neighborhood relations of nucleotide sequences are reflected in dinucleotides. Using a consensus score based on dinucleotide frequencies and intra-species codon usage heterogeneity, denoted by the Z1 parameter, we report the relationship between nucleotide conservation at the translation initiation sites of genes in the Escherichia coli K-12 genome (W3110) and codon usage in its downstream genes. Significant positive correlations were obtained in three regions centered at −13, −4, and +7, which correspond to the Shine-Dalgarno element, the A + T element immediately upstream of the translation initiation site, and the downstream box, respectively. "," Dinucleotide frequencies are useful for characterizing consensus elements as a minimum unit of nucleotide sequence because the neighborhood relations of nucleotide sequences are reflected in dinucleotides. Using a consensus score based on dinucleotide frequencies and intra-species codon usage heterogeneity, denoted by the Z1 parameter, we report the relationship between nucleotide conservation at the translation initiation sites of genes in the Escherichia coli K-12 genome (W3110) and codon usage in its downstream genes. Significant positive correlations were obtained in three regions centered at −13, −4, and +7, which correspond to the Shine-Dalgarno element, the A + T element immediately upstream of the translation initiation site, and the downstream box, respectively. "
"4","10.1093/dnares/9.1.25","Binding of 5-bromouracil-containing S/MAR DNA to the Nuclear Matrix","Hideki Ogino,Michihiko Fujii,Wataru Satou,Toshikazu Suzuki,Eriko Michishita,Dai Ayusawa","NO","NO","NO","01 February 2002","BrdU, 5-bromouracil, S/MAR sequence, nuclear matrix, IgH gene, YY1","Substitution of thymine with 5-bromouracil in DNA is known to change interaction between DNA and proteins, thereby inducing various biological phenomena. We hypothesize that A/T-rich scaffold/nuclear matrix attachment region (S/MAR) sequences are involved in the effects of 5-bromodeoxyuridine. We examined an interaction between DNA containing an intronic S/MAR sequence of the immunoglobulin heavy chain gene and nuclear halos prepared from HeLa cells. Upon substitution with 5-bromouracil, the S/MAR DNA bound more tightly to the nuclear halos. The multi-functional nuclear matrix protein YY1 was also found to bind more strongly to 5-bromouracil-substituted DNA containing its recognition motif. These results are consistent with the above hypothesis.","Substitution of thymine with 5-bromouracil in DNA is known to change interaction between DNA and proteins, thereby inducing various biological phenomena. We hypothesize that A/T-rich scaffold/nuclear matrix attachment region (S/MAR) sequences are involved in the effects of 5-bromodeoxyuridine. We examined an interaction between DNA containing an intronic S/MAR sequence of the immunoglobulin heavy chain gene and nuclear halos prepared from HeLa cells. Upon substitution with 5-bromouracil, the S/MAR DNA bound more tightly to the nuclear halos. The multi-functional nuclear matrix protein YY1 was also found to bind more strongly to 5-bromouracil-substituted DNA containing its recognition motif. These results are consistent with the above hypothesis."
"5","10.1093/dnares/9.2.31","Overexpression of the AtmybL2 Gene Represses Trichome Development in Arabidopsis","Shinichiro Sawa","NO","NO","NO","01 April 2002","AtmybL2, trichome, Arabidopsis"," Leaf trichome formation is known to be regulated by the TTG , GL1 , GL2 , and GL3 genes in Arabidopsis . GL1 and GL3 encode proteins with Myb and bHLH domains, respectively. Overexpression of the AtmybL2 gene, which encodes a single Myb-like DNA-binding domain, repressed trichome development in transgenic Arabidopsis plants. The amount of GL2 transcription was clearly reduced in the transgenic plants. Consistent with this, overexpression of AtmybL2 decreased β-glucuronidase (GUS) activity in transgenic plants carrying a GUS-reporter gene regulated by the GL2 promoter. These findings, together with the results from our yeast two-hybrid analysis, suggest that GL3 gene function and overexpression of AtmybL2 act synergistically to inhibit trichome formation by negatively regulating GL2 expression. "," Leaf trichome formation is known to be regulated by the TTG , GL1 , GL2 , and GL3 genes in Arabidopsis . GL1 and GL3 encode proteins with Myb and bHLH domains, respectively. Overexpression of the AtmybL2 gene, which encodes a single Myb-like DNA-binding domain, repressed trichome development in transgenic Arabidopsis plants. The amount of GL2 transcription was clearly reduced in the transgenic plants. Consistent with this, overexpression of AtmybL2 decreased β-glucuronidase (GUS) activity in transgenic plants carrying a GUS-reporter gene regulated by the GL2 promoter. These findings, together with the results from our yeast two-hybrid analysis, suggest that GL3 gene function and overexpression of AtmybL2 act synergistically to inhibit trichome formation by negatively regulating GL2 expression. "
"6","10.1093/dnares/9.2.35","Genome-Wide Profiling of Gene Expression in 29 Normal Human Tissues with a cDNA Microarray","Akihiko Saito-Hisaminato,Toyomasa Katagiri,Soji Kakiuchi,Tohru Nakamura,Tatsuhiko Tsunoda,Yusuke Nakamura","NO","NO","NO","01 April 2002","expression profile, normal human tissues, cDNA microarray, tissue-specific expression","We have performed a comprehensive analysis of the expression profiles in 25 adult and 4 fetal human tissues by means of a cDNA microarray consisting of 23,040 human genes. This study revealed a number of genes that were expressed specifically in each of those tissues. Among the 29 tissues examined, 4,080 genes were highly expressed (at least a five-fold expression ratio) in one or only a few tissues and 1,163 of those were expressed exclusively (more than a ten-fold higher expression ratio) in a particular tissue. Expression of some of the genes in the latter category was confirmed by northern analysis. A hierarchical clustering analysis of gene-expression profiles in nerve tissues (adult brain, fetal brain, and spinal cord), lymphoid tissues (bone marrow, thymus, spleen, and lymph node), muscle tissues (heart and skeletal muscle), or adipose tissues (mesenteric adipose and mammary gland) identified a set of genes that were commonly expressed among related tissues. These data should provide useful information for medical research, especially for efforts to identify tissue-specific molecules as potential targets of novel drugs to treat human diseases.","We have performed a comprehensive analysis of the expression profiles in 25 adult and 4 fetal human tissues by means of a cDNA microarray consisting of 23,040 human genes. This study revealed a number of genes that were expressed specifically in each of those tissues. Among the 29 tissues examined, 4,080 genes were highly expressed (at least a five-fold expression ratio) in one or only a few tissues and 1,163 of those were expressed exclusively (more than a ten-fold higher expression ratio) in a particular tissue. Expression of some of the genes in the latter category was confirmed by northern analysis. A hierarchical clustering analysis of gene-expression profiles in nerve tissues (adult brain, fetal brain, and spinal cord), lymphoid tissues (bone marrow, thymus, spleen, and lymph node), muscle tissues (heart and skeletal muscle), or adipose tissues (mesenteric adipose and mammary gland) identified a set of genes that were commonly expressed among related tissues. These data should provide useful information for medical research, especially for efforts to identify tissue-specific molecules as potential targets of novel drugs to treat human diseases."
"7","10.1093/dnares/9.2.47","Characterization of Size-Fractionated cDNA Libraries Generated by the in vitro Recombination-Assisted Method","Osamu Ohara,Takahiro Nagase,Gaku Mitsui,Hiroshi Kohga,Reiko Kikuno,Shuichi Hiraoka,Yu Takahashi,Satoshi Kitajima,Yumiko Saga,Haruhiko Koseki","NO","NO","NO","01 April 2002","cDNA sequencing, expression profile, cDNA library construction, in vitro recombination , size-fractionation, clustering"," We here modified a previously reported method for the construction of cDNA libraries by employing an in vitro recombination reaction to make it more suitable for comprehensive cDNA analysis. For the evaluation of the modified method, sets of size-selected cDNA libraries of four different mouse tissues and human brain were constructed and characterized. Clustering analysis of the 3′ end sequence data of the mouse cDNA libraries indicated that each of the size-fractionated libraries was complex enough for comprehensive cDNA analysis and that the occurrence rates of unidentified cDNAs varied considerably depending on their size and on the tissue source. In addition, the end sequence data of human brain cDNAs thus generated showed that this method decreased the occurrence rates of chimeric clones by more than fivefold compared to conventional ligation-assisted methods when the cDNAs were larger than 5 kb. To further evaluate this method, we entirely sequenced 13 human unidentified cDNAs, named KIAA1990–KIAA2002, and characterized them in terms of the predicted protein sequences and their expression profiles. Taking all these results together, we here conclude that this new method for the construction of size-fractionated cDNA libraries makes it possible to analyze cDNAs efficiently and comprehensively. "," We here modified a previously reported method for the construction of cDNA libraries by employing an in vitro recombination reaction to make it more suitable for comprehensive cDNA analysis. For the evaluation of the modified method, sets of size-selected cDNA libraries of four different mouse tissues and human brain were constructed and characterized. Clustering analysis of the 3′ end sequence data of the mouse cDNA libraries indicated that each of the size-fractionated libraries was complex enough for comprehensive cDNA analysis and that the occurrence rates of unidentified cDNAs varied considerably depending on their size and on the tissue source. In addition, the end sequence data of human brain cDNAs thus generated showed that this method decreased the occurrence rates of chimeric clones by more than fivefold compared to conventional ligation-assisted methods when the cDNAs were larger than 5 kb. To further evaluate this method, we entirely sequenced 13 human unidentified cDNAs, named KIAA1990–KIAA2002, and characterized them in terms of the predicted protein sequences and their expression profiles. Taking all these results together, we here conclude that this new method for the construction of size-fractionated cDNA libraries makes it possible to analyze cDNAs efficiently and comprehensively. "
"8","10.1093/dnares/9.2.59","Accuracy of Genotyping for Single Nucleotide Polymorphisms by a Microarray-Based Single Nucleotide Polymorphism Typing Method Involving Hybridization of Short Allele-Specific Oligonucleotides","Hironori Iwasaki,Yoichi Ezura,Ryota Ishida,Mitsuko Kajita,Mina Kodaira,Jim Knight,Steve Daniel,Michael Shi,Mitsuru Emi","NO","NO","NO","01 April 2002","SNP, short oligo-probe, microarray, allele-specific hybridization","Advances in technologies for identifying genetic polymorphisms rapidly and accurately will dramatically accelerate the discovery of disease-related genes. Among a variety of newly described methods for rapid typing of single-nucleotide polymorphisms (SNPs), gene detection using DNA microarrays is gradually achieving widespread use. This method involves the use of short (11- to 13-mer) allele-specific oligonucleotides. This method allows simultaneous analysis of many SNPs in DNAs from a large number of individuals, in a single experiment. In this work, we evaluated the accuracy of a new microarray-based short allele-specific oligonucleotide (ASO) hybridization method. There is a 96-well formatted array on a single plate, in which up to 256 spots are included in each well. Fluorescent probes for our experiments were produced by multiplex PCR amplification of ten target SNP-containing regions. We genotyped 192 individuals across a panel of ten single base variations, which included an insertion/deletion polymorphism. For comparison, we genotyped the same individuals for the same SNPs by the method of single-base extension with fluorescence detection. The typing accuracies of the microarray-based PCR-ASO and single-base extension methods were calculated as 99.9% and 99.1%, respectively, on the basis of genotyping results determined by direct sequencing. We conclude that the microarray-based hybridization method using short ASO probes represents a potential breakthrough technology for typing large numbers of SNPs rapidly and efficiently.","Advances in technologies for identifying genetic polymorphisms rapidly and accurately will dramatically accelerate the discovery of disease-related genes. Among a variety of newly described methods for rapid typing of single-nucleotide polymorphisms (SNPs), gene detection using DNA microarrays is gradually achieving widespread use. This method involves the use of short (11- to 13-mer) allele-specific oligonucleotides. This method allows simultaneous analysis of many SNPs in DNAs from a large number of individuals, in a single experiment. In this work, we evaluated the accuracy of a new microarray-based short allele-specific oligonucleotide (ASO) hybridization method. There is a 96-well formatted array on a single plate, in which up to 256 spots are included in each well. Fluorescent probes for our experiments were produced by multiplex PCR amplification of ten target SNP-containing regions. We genotyped 192 individuals across a panel of ten single base variations, which included an insertion/deletion polymorphism. For comparison, we genotyped the same individuals for the same SNPs by the method of single-base extension with fluorescence detection. The typing accuracies of the microarray-based PCR-ASO and single-base extension methods were calculated as 99.9% and 99.1%, respectively, on the basis of genotyping results determined by direct sequencing. We conclude that the microarray-based hybridization method using short ASO probes represents a potential breakthrough technology for typing large numbers of SNPs rapidly and efficiently."
"9","10.1093/dnares/9.2.63","Structural Analysis of a Lotus japonicus Genome. II. Sequence Features and Mapping of Sixty-five TAC Clones Which Cover the 6.5-Mb Regions of the Genome","Yasukazu Nakamura,Takakazu Kaneko,Erika Asamizu,Tomohiko Kato,Shusei Sato,Satoshi Tabata","NO","NO","NO","01 April 2002","Lotus japonicus, genomic sequence, TAC genomic library, gene prediction, linkage mapping"," Sixty-five TAC (transformation-competent artificial chromosomes) clones were selected from a genomic library of Lotus japonicus accession MG-20 based on the sequence information of expressed sequences tags (ESTs), cDNA and gene information, and their nucleotide sequences were determined. The average insert size of the TAC clone was approximately 100 kb, and the total length of the sequenced regions in this study is 6,556,100 bp. Together with the nucleotide sequences of 56 TAC clones previously reported, the regions sequenced so far total 12,029,295 bp. By comparison with the sequences in protein and EST databases and by analysis with computer programs for gene modeling, a total of 711 potential protein-encoding genes with known or predicted functions, 239 gene segments and 90 pseudogenes were identified in the newly sequenced regions. The average gene density assigned so far was 1 gene/9140 bp. The average length of the assigned genes was 2.6 kb, which is considerably larger than that assigned in the Arabidopsis thaliana genome (1.9 kb for 6451 genes). Introns were identified in approximately 73% of the potential genes, and the average number and length of the introns per gene were 3.4 and 377 bp, respectively. Simple sequence repeat length polymorphism (SSLP) or derived cleaved amplified polymorphic sequence (dCAPS) markers were generated based on the nucleotide sequences of the genomic clones obtained, and each clone was mapped onto the linkage map using the F2 mapping population derived from a cross of two accessions of L. japonicus , Gifu B-129 and Miyakojima MG-20. The sequence data, gene information and mapping information are available through the World Wide Web at Author Webpage . "," Sixty-five TAC (transformation-competent artificial chromosomes) clones were selected from a genomic library of Lotus japonicus accession MG-20 based on the sequence information of expressed sequences tags (ESTs), cDNA and gene information, and their nucleotide sequences were determined. The average insert size of the TAC clone was approximately 100 kb, and the total length of the sequenced regions in this study is 6,556,100 bp. Together with the nucleotide sequences of 56 TAC clones previously reported, the regions sequenced so far total 12,029,295 bp. By comparison with the sequences in protein and EST databases and by analysis with computer programs for gene modeling, a total of 711 potential protein-encoding genes with known or predicted functions, 239 gene segments and 90 pseudogenes were identified in the newly sequenced regions. The average gene density assigned so far was 1 gene/9140 bp. The average length of the assigned genes was 2.6 kb, which is considerably larger than that assigned in the Arabidopsis thaliana genome (1.9 kb for 6451 genes). Introns were identified in approximately 73% of the potential genes, and the average number and length of the introns per gene were 3.4 and 377 bp, respectively. Simple sequence repeat length polymorphism (SSLP) or derived cleaved amplified polymorphic sequence (dCAPS) markers were generated based on the nucleotide sequences of the genomic clones obtained, and each clone was mapped onto the linkage map using the F2 mapping population derived from a cross of two accessions of L. japonicus , Gifu B-129 and Miyakojima MG-20. The sequence data, gene information and mapping information are available through the World Wide Web at Author Webpage . "
"10","10.1093/dnares/9.3.71","Biochemical Examination of the Potential Eukaryotic-type Protein Kinase Genes in the Complete Genome of the Unicellular Cyanobacterium Synechocystis sp. PCC 6803","Ayako Kamei,Takashi Yuasa,Xiaoxing Geng,Masahiko Ikeuchi","NO","NO","NO","01 June 2002","autophosphorylation, cyanobacterium, motility, phototaxis, pkn2, protein kinase, signal transduction"," The complete genome of the unicellular motile cyanobacterium Synechocystis sp. PCC 6803 harbors seven putative genes for a subfamily Pkn2 of the eukaryotic-type (or “Hanks-type”) protein kinase. Previously, SpkA and SpkB were shown to have protein kinase activity and to be required for cell motility. Here, the other five genes were examined. These genes, except for spkG ( slr0152 ), were successfully expressed in Escherichia coli . Eukaryotic-type protein kinase activity of the expressed SpkC (Slr0599), SpkD (Sll0776) and SpkF (Slr1225) was demonstrated as autophosphorylation and phosphorylation of the general substrate proteins. SpkE (Slr1443) did not show any activity, a finding consistent with its lack of several key amino acid residues in its kinase motif. Gene-disrupted mutants showed no discernible defect in phenotype except that spkD was apparently essential for survival. "," The complete genome of the unicellular motile cyanobacterium Synechocystis sp. PCC 6803 harbors seven putative genes for a subfamily Pkn2 of the eukaryotic-type (or “Hanks-type”) protein kinase. Previously, SpkA and SpkB were shown to have protein kinase activity and to be required for cell motility. Here, the other five genes were examined. These genes, except for spkG ( slr0152 ), were successfully expressed in Escherichia coli . Eukaryotic-type protein kinase activity of the expressed SpkC (Slr0599), SpkD (Sll0776) and SpkF (Slr1225) was demonstrated as autophosphorylation and phosphorylation of the general substrate proteins. SpkE (Slr1443) did not show any activity, a finding consistent with its lack of several key amino acid residues in its kinase motif. Gene-disrupted mutants showed no discernible defect in phenotype except that spkD was apparently essential for survival. "
